"0","2.1571461753684575"
"1","2.1498544211672526"
"2","2.1448255024739193"
"3","2.141338294019891"
"4","2.138897496791194"
"5","2.13716664012538"
"6","2.135918699811532"
"7","2.135001085745272"
"8","2.134311406528453"
"9","2.1337809469975304"
"10","2.1333635131831112"
"11","2.1330279478429555"
"12","2.132753128462407"
"13","2.132524632276997"
"14","2.1323325156284625"
"15","2.132169836051248"
"16","2.1320316685291827"
"17","2.1319144502155765"
"18","2.131815543378602"
"19","2.1317329433299466"
"20","2.131665082710494"
"21","2.131610699860175"
"22","2.131568749852974"
"23","2.1315383439780597"
"24","2.1315187082228735"
"25","2.131509154480478"
"26","2.1315090603036397"
"27","2.131517854421438"
"28","2.131535006158989"
"29","2.131560017515128"
"30","2.1315924170611145"
"31","2.131631755095117"
"32","2.131677599668183"
"33","2.131729533218166"
"34","2.1317871496287846"
"35","2.1318500515850025"
"36","2.13191784813219"
"37","2.1319901523708307"
"38","2.132066579234899"
"39","2.132146743312947"
"40","2.132230256678205"
"41","2.1323167266987237"
"42","2.1324057538015198"
"43","2.132496929166383"
"44","2.1325898323257495"
"45","2.13268402864705"
"46","2.1327790666734288"
"47","2.132874475297658"
"48","2.1329697607426"
"49","2.1330644033196795"
"50","2.1331578539345006"
"51","2.133249530306022"
"52","2.133338812862503"
"53","2.1334250402738064"
"54","2.1335075045754195"
"55","2.1335854458348633"
"56","2.1336580463057198"
"57","2.1337244240084994"
"58","2.133783625670653"
"59","2.133834618950395"
"60","2.1338762838602565"
"61","2.1339074032966074"
"62","2.1339266525704206"
"63","2.1339325878223008"
"64","2.133923633191061"
"65","2.1338980665898"
"66","2.133854003926223"
"67","2.133789381584853"
"68","2.1337019369674177"
"69","2.1335891868640053"
"70","2.1334484034013235"
"71","2.1332765872852795"
"72","2.1330704380231444"
"73","2.132826320775321"
"74","2.1325402294483995"
"75","2.1322077455993758"
"76","2.131823992675927"
"77","2.131383585069414"
"78","2.1308805714062924"
"79","2.130308371450275"
"80","2.1296597059328306"
"81","2.1289265185746187"
"82","2.128099889506943"
"83","2.1271699392526875"
"84","2.126125722383514"
"85","2.1249551099385786"
"86","2.123644659674843"
"87","2.122179473227006"
"88","2.120543039294534"
"89","2.1187170620545017"
"90","2.1166812741345495"
"91","2.1144132336850516"
"92","2.111888105381057"
"93","2.1090784255826263"
"94","2.1059538524089945"
"95","2.1024809021615645"
"96","2.098622674387575"
"97","2.094338568934369"
"98","2.0895839996241703"
"99","2.084310110696064"
"100","2.078463503920326"
"101","2.0719859862812404"
"102","2.06481435031959"
"103","2.056880201573129"
"104","2.0481098499732697"
"105","2.0384242844413536"
"106","2.027739252145634"
"107","2.0159654657815045"
"108","2.0030089636734196"
"109","1.9887716483414755"
"110","1.9731520293544489"
"111","1.9560461958090403"
"112","1.9373490427313018"
"113","1.916955774270705"
"114","1.8947637049469703"
"115","1.8706743784945212"
"116","1.8445960217760264"
"117","1.8164463479348907"
"118","1.7861557166429933"
"119","1.7536706470811256"
"120","1.7189576572415866"
"121","1.6820073668777606"
"122","1.6428387473269794"
"123","1.6015033285901636"
"124","1.5580890866299564"
"125","1.5127236432074684"
"126","1.465576336034983"
"127","1.416858684033103"
"128","1.3668228074149822"
"129","1.315757484207285"
"130","1.2639817361303618"
"131","1.2118361167907294"
"132","1.1596721797678402"
"133","1.1078408741074792"
"134","1.0566807908537887"
"135","1.0065072251876122"
"136","0.9576029139154836"
"137","0.9102110809477353"
"138","0.8645311237440372"
"139","0.8207169620352718"
"140","0.7788778009830801"
"141","0.7390808705416212"
"142","0.7013556044392766"
"143","0.6656987089112626"
"144","0.6320796229044807"
"145","0.6004459626968129"
"146","0.5707286510031235"
"147","0.5428465353797703"
"148","0.516710391492211"
"149","0.4922262781103033"
"150","0.4692982616921186"
"151","0.4478305611510993"
"152","0.42772918132228205"
"153","0.40890311054030215"
"154","0.39126515709832776"
"155","0.3747324940413539"
"156","0.35922697393256414"
"157","0.3446752664469361"
"158","0.3310088628891352"
"159","0.3181639835945549"
"160","0.3060814169558276"
"161","0.2947063126317486"
"162","0.2839879463306133"
"163","0.2738794693367947"
"164","0.2643376525564688"
"165","0.2553226321741676"
"166","0.2467976619178026"
"167","0.23872887531803771"
"168","0.23108506012394914"
"169","0.2238374461208249"
"170","0.21695950692132154"
"171","0.21042677581392616"
"172","0.2042166754093746"
"173","0.19830836059174894"
"174","0.19268257412937598"
"175","0.18732151421018073"
"176","0.18220871312047016"
"177","0.1773289262727329"
"178","0.17266803079737852"
"179","0.16821293293822528"
"180","0.1639514835265999"
"181","0.15987240085016502"
"182","0.15596520027712182"
"183","0.15222013004217108"
"184","0.14862811264607362"
"185","0.14518069136482362"
"186","0.1418699814066745"
"187","0.13868862529512105"
"188","0.13562975209322478"
"189","0.1326869401192757"
"190","0.1298541828357213"
"191","0.12712585762262957"
"192","0.12449669717379017"
"193","0.12196176327805103"
"194","0.1195164227707626"
"195","0.11715632546045096"
"196","0.11487738385418457"
"197","0.11267575452173126"
"198","0.11054782095363602"
"199","0.10849017778195501"
"200","0.1064996162446701"
"201","0.10457311078591022"
"202","0.10270780669414006"
"203","0.10090100868952578"
"204","0.09915017037987588"
"205","0.09745288451193757"
"206","0.09580687395150964"
"207","0.09420998333185931"
"208","0.092660171315388"
"209","0.09115550341842021"
"210","0.08969414535344745"
"211","0.08827435684720225"
"212","0.08689448589658713"
"213","0.08555296342779779"
"214","0.08424829832698341"
"215","0.08297907281350801"
"216","0.08174393812934518"
"217","0.08054161052038895"
"218","0.0793708674874957"
"219","0.07823054428692816"
"220","0.0771195306615583"
"221","0.07603676778571947"
"222","0.0749812454079998"
"223","0.07395199917753509"
"224","0.07294810814053194"
"225","0.07196869239480164"
"226","0.07101291089106347"
"227","0.07007995937065246"
"228","0.06916906843008226"
"229","0.0682795017036504"
"230","0.06741055415595179"
"231","0.0665615504767896"
"232","0.06573184357153683"
"233","0.06492081314053025"
"234","0.06412786434155346"
"235","0.06335242652990594"
"236","0.06259395207096276"
"237","0.06185191522049901"
"238","0.0611258110683955"
"239","0.06041515454165779"
"240","0.059719479462973075"
"241","0.05903833766129159"
"242","0.05837129813117346"
"243","0.05771794623786349"
"244","0.05707788296526953"
"245","0.05645072420421477"
"246","0.055836100078512696"
"247","0.05523365430658145"
"248","0.05464304359646462"
"249","0.05406393707227345"
"250","0.05349601573019183"
"251","0.052938971922312186"
"252","0.052392508866680426"
"253","0.05185634018203621"
"254","0.05133018944583091"
"255","0.05081378977419698"
"256","0.05030688342262688"
"257","0.0498092214061986"
